# t_sim	 h_+	 h_x	 AmpErr	 PhsErr 
-6.2031111111111261e+02	 8.7576151440063602e-02	 5.3226634542720697e-03	 9.0043801698581269e-03	 4.8901897472397593e-04
-6.2017777777777928e+02	 8.7593704864456348e-02	 6.1860658296997908e-03	 9.0315102955825337e-03	 3.9198386290628662e-04
-6.2004444444444596e+02	 8.7603082336541932e-02	 7.0496454150668717e-03	 9.0575387855141541e-03	 2.9511509626090060e-04
-6.1991111111111263e+02	 8.7604281072770740e-02	 7.9133257985616531e-03	 9.0825004054059157e-03	 1.9841857663749352e-04
-6.1977777777777931e+02	 8.7597298547969688e-02	 8.7770307365733023e-03	 9.1064346436904101e-03	 1.0189727104226165e-04
-6.1964444444444598e+02	 8.7582132592793169e-02	 9.6406842126773203e-03	 9.1293833812704644e-03	 5.5512558994053052e-06
-6.1951111111111265e+02	 8.7558781531280841e-02	 1.0504210463006867e-02	 9.1513883216650157e-03	 9.0621763829901170e-05
-6.1937777777777933e+02	 8.7527244331352852e-02	 1.1367533976975206e-02	 9.1724886734850953e-03	 1.8662580059114475e-04
-6.1924444444444600e+02	 8.7487520753230560e-02	 1.2230579461318995e-02	 9.1927193492889296e-03	 2.8246544052734635e-04
-6.1911111111111268e+02	 8.7439611481190213e-02	 1.3093271784323226e-02	 9.2121098353841538e-03	 3.7814483492759621e-04
-6.1897777777777935e+02	 8.7383518221031325e-02	 1.3955535898276731e-02	 9.2306839545239182e-03	 4.7366665240566874e-04
-6.1884444444444603e+02	 8.7319243767012986e-02	 1.4817296758356585e-02	 9.2484602559185884e-03	 5.6903128431073924e-04
-6.1871111111111270e+02	 8.7246792024710890e-02	 1.5678479244655038e-02	 9.2654531029261588e-03	 6.6423642603474775e-04
